Comercializador;Nome_Tarifa_Dual;proposta;Tipo;Segmento;Faturacao;Pagamento;opcao_horaria_e_ciclo;potencia_kva;preco_potencia_dia;preco_energia_simples;preco_energia_fora_vazio;preco_energia_vazio_bi;preco_energia_ponta;preco_energia_cheias;preco_energia_vazio_tri;elet_tar_incluida_energia;elet_tar_incluida_potencia;financiamento_tse_incluido;custo_regulacao_kwh;regulacao_iva_23;100_Verde;Gas_Termo_Fixo_E1;Gas_Termo_Energia_E1;Gas_Termo_Fixo_E2;Gas_Termo_Energia_E2;Gas_Termo_Fixo_E3;Gas_Termo_Energia_E3;Gas_Termo_Fixo_E4;Gas_Termo_Energia_E4;Gas_tar_incluida_termo_fixo;Gas_tar_incluida_energia;desconto_fatura_mes;desconto_mes_inicio;desconto_meses_limite;desconto_amigo_inicial;desconto_amigo_mes;desconto_amigo_meses;site_adesao;custo_pack_mes;notas;meses_promo;nome_pos_promo;apenas_fase
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;3,45;0,3712;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;4,6;0,4614;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;5,75;0,5332;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;6,9;0,6028;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;10,35;0,7977;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;13,8;1,0532;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;17,25;1,321;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 16%;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;20,7;1,7016;;0,2015;0,1091;;;;TRUE;TRUE;TRUE;;;TRUE;0,1357;0,0942;0,2449;0,0974;0,3738;0,097;0,525;0,0966;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;1,15;0,1918;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;2,3;0,28;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;3,45;0,3668;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;4,6;0,4559;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;5,75;0,5269;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;6,9;0,5956;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;10,35;0,7883;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;13,8;1,0407;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;17,25;1,3053;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Simples;20,7;1,6813;0,1659;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;3,45;0,3668;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;4,6;0,4559;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;5,75;0,5269;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;6,9;0,5956;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;10,35;0,7883;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;13,8;1,0407;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;17,25;1,3053;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 17% FE ou DDC;;Fixo;Doméstico;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Bi-horário - Ciclo Diário, Bi-horário - Ciclo Semanal;20,7;1,6813;;0,1991;0,1078;;;;TRUE;TRUE;TRUE;;;TRUE;0,1341;0,0931;0,2419;0,0963;0,3694;0,0959;0,5188;0,0955;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;1,15;0,1895;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;2,3;0,2766;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;3,45;0,3624;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;4,6;0,4504;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;5,75;0,5205;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;6,9;0,5884;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;10,35;0,7788;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
Iberdrola;Iberdrola | Mais Casa & Mais Casa Gás | 18% FE + DDC;;Fixo;Doméstico;Fatura eletrónica;Débito Direto;Simples;13,8;1,0281;0,1639;;;;;;TRUE;TRUE;TRUE;;;TRUE;0,1325;0,092;0,239;0,0951;0,3649;0,0947;0,5125;0,0943;TRUE;TRUE;6;;10;;3;10;https://www.iberdrola.pt/l/oferta/maisamigo;;"Oferta de 60€ a dividir por 10 meses (6€/mês) + oferta amigo de 30 € a dividir por 10 meses (3€/mês) = 9 €/mês nos primeiros 10 meses. A oferta amigo (3€/mês) depende da opção ""Incluir desconto amigo""; sem ela, o desconto é de 6€/mês. Por cada amigo que aderir com o seu código, recebe 30€ por adesão.";;;
